speech_id,chamber_x,date,number_within_file,speaker,first_name,last_name,state_x,gender_x,line_start,line_end,file,char_count,word_count,speakerid,lastname,firstname,chamber_y,state_y,gender_y,party,district,nonvoting,doc,doc_clean,session,dataset,Rep,Dem
940300859,H,19760624,1856,Mr. FORD of Michigan,Unknown,FORD,Michigan,M,56475,56505,06241976.txt,1104,84,94110260,FORD,WILLIAM,H,MI,M,D,15.0,voting,The shortest way I can say it is we would continue the t limited ways in which we try to get at the conditions affecting migrant workers. the e conditions of housing. and so on. and e make it clear we are not trying to affect the small farm with five or fewer employees. What we do is remove from the Secretary the authority to levy any fine against the family farm with five or fewer employees unless that violation were to fit the definitions in the statute and guidelines of willful. repeated. or serious. Obviously no one here intends to permit that kind of escape. In effect. it is our belief none of these fines have run more than $50 anyhow and rather than lose the abolity to oversee the kind of housing and other things that are absolutely essential to the health and welfare of these migrants and their families. we would give up on checking the pulley wheels hanging down the end of a barn and so on and get down to what more nearly approximates our original intent. and let the family farmer have a breather. If we find it does not work. then we will come back another day and make our fight.\n',short way say continue limit way try get condition affect migrant_worker e condition housing make clear try affect small farm few employee remove authority levy fine family farm few employee violation fit definition statute guideline willful repeat serious one intend permit kind escape effect belief none fine run more lose abolity oversee kind housing other thing essential health welfare migrant family give check pulley_wheel hang end barn get more approximate original intent let family farmer breather find work come day make fight.\n,94.0,bound,0,1
460149849,S,18810210,168,Mr. PLATT,Unknown,PLATT,Unknown,M,1603,1616,02101881.txt,900,56,46064751,PLATT,ORVILLE,S,CT,M,R,,voting,Mr. President. every case which comes before the Senate in which arrears of pension are asked is represented to be a peculiar case. Now. I apprehend that almost all of these cases stand about on the same ground. The Senate has declined heretofore. it has declined today. to allow the principle of granting arrears where we pass a special act giving a pension to obtain. It didit inthecase advocated by the Senator from Kentucky. which it seems to me was fully as meritorious a case as this. Any one who has been on the Pensions Committee knows how hard it is for a member of that committee to resist the appeals which are made to his sympathy. but there ought to be some rule about this. and the Senate has heretofore adopted the rule in the consideration of all cases. so far as I know. that in granting pensions by special act they shall be made to commence from the date of the passage of the act.\n',case come arrear_pension ask represent peculiar case apprehend case stand same ground decline decline today allow principle grant arrear pass special act give pension obtain didit inthecase advocate seem meritorious case one know hard member committee resist appeal make sympathy rule adopt rule consideration case know grant pension special act make commence date passage act.\n,46.0,bound,1,0
1060205574,H,20001031,182,Mr. HOLT,Unknown,HOLT,Unknown,M,27245,27266,10312000.txt,737,41,106117650,HOLT,RUSH,H,NJ,M,D,12.0,voting,Mr. Speaker. pursuant to clause 7(c) of House rule XXII. I hereby. notify the House of my intention tomorrow to offer the following motion to instruct House conferees on H.R. 4577. a bill making appropriations for fiscal year 2001 for the Departments of Labor. Health and Human Services and Education. Mr. Speaker. I move that the managers on the part of the House at the conference on the disagreeing votes of the two Houses of the bill. H.R. 4577. be instructed to insist on disagreeing with provisions in the Senate amendment which denies the Presidents- request for dedicated resources for local school construction and. instead. broadly expands the title VI Education Block Grant with limited accountability in the use of the funds.\n',pursuant clause rule notify intention tomorrow offer follow motion_instruct conferee bill make appropriation fiscal year move manager part conference disagree vote bill instruct insist disagree provision amendment deny request dedicated resource local school construction expand title limited accountability use funds.\n,106.0,daily,0,1
630300069,S,19140727,188,Mr. SUTHERLAND,Unknown,SUTHERLAND,Unknown,M,1846,1855,07271914.txt,534,31,63069831,SUTHERLAND,GEORGE,S,UT,M,R,,voting,I was not particularly concerned in that phase of this discussion. I think. however. that there would be not the slightest difficulty in It. When a defendant has been convicted by a jury and finally called for sentence counsel may stand up and present the record. It is not a formal matter. What the Judge does upon an application for a mitigation of punishment is not a judicial proceeding in the sense that nothing can be admitted that the laws of evidence do not recognize as admissible. The judge can consider anything he pleases.\n',concerned phase discussion think slight difficulty defendant convict jury call sentence counsel stand present record formal matter application mitigation punishment judicial proceeding sense admit law evidence recognize admissible judge consider pleases.\n,63.0,bound,1,0
1030070004,S,19930730,667,Mr. HATCH,Unknown,HATCH,Unknown,M,29252,29301,07301993.txt,1264,76,103118171,HATCH,ORRIN,S,UT,M,R,,voting,Mr. President. earlier this week. when the Senate considered H.R. 2493. fiscal year 1994 appropriations for the Agriculture Department and related agencies. we adopted an amendment offered by Senator REID to eliminate Federal support for the Board of Tea Experts. A similar provision is Included In the Housepassed measure. For those of my colleagues who are not familiar with the Board. this body was established in 1897 to make certain that impure and unwholesome tea products were not imported into the United States. The Board. which sets standards for Imported tea. is composed of a panel of outside experts. and is staffed by three Food and Drug Administration employees. There is absolutely no controversy over the function of the Board. the only concern that has been expressed is over Federal support for the Board. At present. the Board receives an appropriation of $130.000. and industry contributes $70.000 in user fees. The legislation I am introducing today provides for total industry support of the Board of Tea Experts through a fee on imported tea or tea merchandise. It is an amendment which makes good sense and I plan to work with my colleagues on the Labor and Finance Committees to see that it is moved forward at the earliest possible date.\n',week consider fiscal year appropriation related agency adopt amendment offer eliminate federal support similar provision include housepasse measure colleague familiar body establish make certain impure_unwholesome tea product import set standard tea compose panel outside expert staff employee controversy function only concern express federal support present receive appropriation industry contribute user_fee legislation introduce today provide total industry support fee import tea_tea merchandise amendment make good sense plan work colleague see move early possible date.\n,103.0,daily,1,0
920111214,H,19711006,864,Mr. WIGGINS,Unknown,WIGGINS,Unknown,M,35031,35058,10061971.txt,605,40,92104700,WIGGINS,CHARLES,H,CA,M,R,25.0,voting,I think the gentleman received a communication. as other Republican Members of the House did. in which the national chairman explained the intent and purpose of the national committee in adopting the resolution was no more than to reflect the view of our party that we support equality of rights of both men and women. which is a fact. but did not intend to dictate any kind of language to the Constitution of the United States. In fact. our national platform supports the equality of rights for both men and women. but I do not believe it was the intent of our party to support this exactly as it stands.\n',think gentleman receive communication other republican national chairman explain intent purpose adopt resolution more reflect view party support equality right man woman fact intend dictate kind language fact national platform support equality right man woman believe intent party support stands.\n,92.0,bound,1,0
1030123225,H,19931121,198,Mr. EVANS,Unknown,EVANS,Unknown,M,16865,16896,11211993.txt,782,44,103114110,EVANS,LANE,H,IL,M,D,17.0,voting,Mr.. Chairman. I also rise in strong support of this resolution. Mr. Chairman. I can think of 56.700 reasons why the District of Columbia should become a State: 56.700 represents 52.900 veterans who live in the District and 3.800 D.C. residents who have died In foreign wars In this century. The 56.700 also Incorporates the 3.100 District citizens who served us so well In the Persian Gulf war. The District sent proportionately more troops off to that war than many States. Yet. when Congress debated sending troops off to the gulf. the District had no vote In the. House or the Senate. With Its 600.000 residents. It has a larger population than three States. Vote to give the District statehood so It can have a vote In such Important matters. 56.700 reasons compel us to do so.\n',rise strong support resolution think reason become state represent veteran live resident die foreign war century incorporate citizen serve war send more troop war many state debate send troop vote resident large population state vote give statehood vote such important matter reason compel so.\n,103.0,daily,0,1
1100051027,H,20070523,953,Mr. RYAN of Ohio,Unknown,RYAN,Ohio,M,41361,41436,05232007.txt,2687,182,110121170,RYAN,TIM,H,OH,M,D,17.0,voting,In a very practical way. were pushing. I mean. I think this Congress has done everything that it can do. but if were not getting any help from our Republican friends. a couple have shown great courage to try to end this thing. but not getting the support where we can override the Presidents veto. Now. this is the stark reality that is frustrating for all of us. the Speaker I know for sure. and all of us. is jthat were trying to end this war. The first bill we passed had a hard deadline. The second bill we passed had a goal to get out. The President still vetoed that. Mr. Speaker. and were trying the best we can within this institution to move this iceberg. as you say. But the President consistently vetoes these bills that were trying to pass. And so now were to the point where weve got to figure out whats the best we can do. and it looks like the best we can do is try to get him to at least have these benchmarks that are in there. report back in September . July and September. with some of this. and get our veterans the support and the funding they need. Nobody likes that. I dont like it. I doffrt even know if Im going to vote for it. to be quite honest. Im so frustrated with the President at this point. but weve got decisions to make as to can we take a step in the right direction even though its not as far as we want to go. But I think this is a call. Mr. Speaker. for the citizens of this country to step out and step up. not the ones that we see wearing the pink. not the ones that we see with the bull horn. but if were going to end this war. its going to be average people who support our philosophy but have yet to say anything. and not in your district or my district but in districts where their representatives come down here and support the President. You cant sit on the sidelines on this one. not as a politician. but as a citizen youve got to come out here and help us do this. and I think there needs to be a direct call to a action. Just to let you know. Mr. Speaker. we are sending a letter to the U.S Conference of Catholic Bishops from me and several other Members. asking them to reengage the war issue. that this is the issue of our day and that they need to be more active and they need to get involved in their local parishes and demand that their citizens get off the pews and start participating and getting legislators to move off the dime. Weve got to do this by September. or in the fall while were beginning the process for 2008. Or were going to continue to be here and legislators are going to continue to get away with voting to support the President when 71 percent of the American people dont think hes handling. this job properly.\n',practical way push mean think do get help republican friend couple show great courage try end thing get support override_veto stark_reality frustrating know sure try end war first bill pass hard deadline second bill pass goal get veto try good institution move iceberg say veto bill try pass point ve get figure s good look good try get least benchmark report get veteran support funding need like like doffrt know m go vote honest m frustrated point ve get decision make take step right direction want go think call citizen country step step one see wear pink one see bull_horn go end war go average people support philosophy say district district district representative come support sit_sideline one politician citizen ve get come help think need direct call action let know send letter several other ask reengage war issue issue day need active need get involve local parish demand citizen get pew start participate get legislator move dime ve get fall begin process go continue legislator go continue get voting support percent american people think s handle job properly.\n,110.0,daily,0,1
910187200,S,19700331,48,Mr. COOPER,Unknown,COOPER,Unknown,M,2221,2249,03311970.txt,979,57,91099901,COOPER,JOHN,S,KY,M,R,,voting,Mr. President. I join in support of the statement just made by the distinguished majority leader. His analysis of the situation in Cambodia. and the consequences which would result if we should become deeply involved are unassailable. I. too. believe as the Senator from Vermont has said that President Nixon does not want the United States to become involved in a further expansion of the Vietnam war in Cambodia or Laos. I hope very much that the counsel of the distinguished majority leader has just given will be followed. I have every expectation that it will be. I join the distinguished Senator from Vermont in support of his statement. As usual. we have heard a pithy statement from the able Senator from Vermont. giving us the benefit of his commonsense and judgment which we have learned to respect. and which he has never failed us. I am sure that the proposal made with the majority leader for a constitutional amendment deserves the full consideration of the Senate.\n',join support statement make distinguished majority_leader analysis situation consequence result become_involved unassailable believe say want become_involved further expansion war hope counsel distinguished majority_leader give follow expectation join distinguished support statement usual hear pithy statement able give benefit commonsense judgment learn respect fail sure proposal make majority_leader constitutional amendment deserve full consideration senate.\n,91.0,bound,1,0
950135555,H,19770907,904,Mr. ROUSSELOT,Unknown,ROUSSELOT,Unknown,M,40720,40746,09071977.txt,1003,55,95106410,ROUSSELOT,JOHN,H,CA,M,R,26.0,voting,"Mr. Chairman. I will answer. The answer to the gentlemans question. according to testimony we received in the Budget Committee. is. in many instancesnot allthat the administration stated they did not see how they could spend much of the money we were appropriating in this House for many of these programs as fast and put it in place effectively. and so they just have not spent it. or in some cases. such as the food stamp program. the demands were not quite as great as the House had anticipated. There were some defense programs that were not completed or negotiated. Of course. as the gentleman knows. the President rescinded or stopped production of the B1 bomber. So all of those things have created a saving on the expenditure side. and it is still not finalized as to what it will be by September 30. of anywhere from $9 billion to $12 billion. So the answer to the question of the gentleman is ""Yes."" Even this administration was not able to spend the money as fast as Congress appropriated it.\n'",answer answer gentleman question accord testimony receive many instancesnot administration state see spend much money appropriate many program put place spend case such food_stamp program demand great anticipate defense program complete negotiate gentleman know rescind stop production b1_bomber thing create saving expenditure side finalize answer question gentleman administration able spend money appropriate it.\n,95.0,bound,1,0
990164233,S,19860314,703,Mr. BUMPERS,Unknown,BUMPERS,Unknown,M,32478,32586,03141986.txt,3593,209,99110091,BUMPERS,DALE,S,AR,M,D,,voting,I am happy to yield. many American communities have disI am sorry. I referred to the Senator covered. too. from South Dakota. I thought he was That gave rise to objections on cost still on the floor. It is the Senator grounds. and environmental considerfrom Vermont. ations. And then there came a time when other parts of the country said these projects are too much associated with the Ohio. MissisWDpi. and Missouri Basins. and not .. h the Bureau of Reclamation. which by definition includes only Western States. Additionally. we had problems such as the Senator from Vermont described. We need coal ports. The Senator from West Virginia I know cares about coal ports. We have spent 5 or 6 years working on this matter of deep water. 55foot ports for export of coal. There are three major coal exporters in the world: Australia. South Africa. and the United States. Europe and Japanmajor importershave built 60foot harbors for super colliers. Australia and South Africa have done the same. .Surprisingly enough. I discovered -that we built one in Seward. Alaska. This Alaskan port is being used by super colliers designed to go back and forth from Japan under 30year contracts. Under the system we had in placehere I am going to revise an estimate of the Senator from Vermont. and I have given long and serious attention to thIsI think by the year 2020 we would have had 15 60foot ports. But that would be too late. That Is 35 years from now. What we need is three in the 1980s. and maybe one in the 1990s. We have gotten one in. Alaska now. We can only build projects of this magnitude If we have projects that meet market tests. If we want nothing. nothing is what we are getting now. If we want nothing we should plod along as in past years. We found we can get nothing very readily. For example. take the case of Lock and Dam 26. There was no problem not to get that done. We need to expand it. obviously. The cost of expanding it in 10 years will be twice what we can do today with timediscounted money. So we have put in cost sharing along with a market test to determine if these projects should go forward. As I noted earlier in this debate. last year. in 1985. the Corps of Engineers did more construction work in Saudi Arabia than it did in the United States. So we put in the costsharing provision. but with respect to flood control. Thereare very few big harbors that cannot afford to pay the costsharing on port projects. If they cannot pay. then they can do without a 60foot harbor. But floods can rush down the tiny hollows in my part of New York State. which is part of Appalachia and geographically part of the Appalachian Regional Commission. This is where I live. and have lived for a quarter of a century. We know what the floods are like In those hollows. They can hit and devastate .communities just like they can in Vermont. The Senator does not have quite the rivers we have. But still that can happen. and devastate communities which are small. and could not possibly themMarch 14. 1986 COil selves take care uf the cost sharing that is provided under the basic schedule. That is why the Secretary of the Army is authorized to renegotiate or to waive such provisions. We do not do it as a formality. as a gesture toward a need. We do it as a recognition of need. It says that beneficial projects should not be rejected simply because nonFederal interests lack the resources to finance the share of the development costs. I cannot say more. As a matter of fact. I will not say more. But I hope the Senator has heard me. and I hope it helps to clarify this provision.\n',happy yield many american community sorry refer cover think give rise objection cost floor ground environmental ation come time other part country say project associate h definition include only problem such describe need coal port know care coal port spend year work matter deep water port export coal major coal exporter world importershave build harbor super_collier do same discover build alaskan port use super_collier design go contract system placehere go revise estimate give long serious attention think year port late year need get build project magnitude project meet market test want get want plod past year find get example take case problem get do need expand cost expand year today timediscounte money put cost sharing market test determine project go note debate last year more construction work put costsharing provision respect flood control thereare few big harbor afford pay costsharing port project pay harbor flood rush tiny hollow part part part live live quarter_century know flood hollow hit devastate river happen devastate community small themmarch self take care cost sharing provide basic schedule authorize renegotiate waive such provision formality gesture need recognition need say beneficial project reject interest lack resource finance share development cost say more matter fact say more hope hear hope help clarify provision.\n,99.0,daily,0,1
1020039229,H,19910529,222,Mr. WOLPE,Unknown,WOLPE,Unknown,M,10196,10211,05291991.txt,542,37,102109940,WOLPE,HOWARD,H,MI,M,D,3.0,voting,Mr. Chairman. I want to return just for a moment to the point about the magnets that the gentleman from Texas was making. I think the gentleman was suggesting that the magnets have in fact been fully tested and are performing. exceeding the standards. Is it not the case that the magnets that are being tested are much smaller than the magnets that need to be built? Indeed the only testing in process is on a model that is much smaller than the real size. and the scientists are Just beginning now to custom build the first fullsize magnets.\n',want return moment point magnet gentleman make think gentleman suggest magnet fact test perform exceed standard case magnet test small magnet need build only testing process model small real size scientist begin custom build first fullsize magnets.\n,102.0,daily,0,1
950007985,H,19770201,853,Mr. BAUMAN,Unknown,BAUMAN,Unknown,M,55468,55718,02011977.txt,8774,669,95104830,BAUMAN,ROBERT,H,MD,M,R,1.0,voting,Mr. Speaker. the severe winter weather has brought both natural and economic disaster to the Eastern United States. Some of the problems. such as the frozen Chesapeake Bay which has put watermen in my district out of work. are natural disasters which could not have been avoided save by the providence of the Almighty. The other critical problem is the shortage of natural gas. This is not a natural disaster but a manmade problem. the result of Government policy. Most particularly the result of poor judgment by this Congress. The small businessmen forced to close. the millions of workers forced off the job and the school closings are due to a shortage of natural gas caused by a Government mandated price structure which we as a legislative body have refused to decontrol several times in the last 3 years. For a family that must begin living off its savings because Government policy has forced factory shutdowns or a small businessman who must shut down his shop or a home that may be left without heat. it must be difficult to understand why this has happened. But indeed this Congress is responsible for the policy that put those people out of work. Good people of both parties in this House have tried to end the control policies that have brought this crisis and in the process to help formulate a rational energy policy for the Nation. Time and again these good people have been stopped by the legislative and parliamentary acts of those who favor Government control at the expense of longrange policy and human liberty. Again today we face the prospect of ignoring a solution to the energy crisis by firmly pasting bandaids on the wound and praying for warm weather. Rather than abdicate our. responsibility once again. let us examine the problem. do what we can to heal the wound. and provide a longrange policy which will save Americans from the pain of another Governmentcaused natural gas crisis next winter. President Carter has suggested an emergency measure to reallocate the shortages and. if reports hold true. increase by no more than 2 percent the natural gas available for interstate pipelines. Granted. it is necessary for the new administration to take a high profile during this early crisis. but in addition to helping the administration cope with the problem Congress created. we ought to dedicate ourselves to a permanent solution to the problem. It was 1 year ago this week that the House chose political opportunism instead of an energy policy. Passing the Smith amendment was a vote to continue our headlong pursuit of a natural gas shortage. The facts were clearly put before the House last year and now this wrongheaded policy has reached its fruition in crisis proportions. Nobel laureate. Dr. Milton Friedman. explains how the policy works: Economists may not know much. But we do know one thing very well: how to produce shortages and surpluses. Do you want to produce a shortage of any product? Simply have government fix and enforce a legal maximum price on the product which is less than the price that otherwise would prevail. This bit of economic illiteracy that we call natural gas regulation was confirmed by the Supreme Court in 1954. It was determined that controls on the price of natural gas were legal. This was reaffirmed by the Supreme Court in 1968. when the interstate price regulations of the FPC were upheld. The experts were quick to predict the future under such rigid controls. Back in 1969. the FPCs own staff issued a report warning that on a nationwide basis. the ratio of natural gas reserves to production. which then stood at 14.6less than a 15year supply. or roughly twothirds what it was in the midfifties. when the Supreme Court ordered the agency to regulate natural gas priceswould decline to 10.2 by the end of 1973. If anything the reserve to production ratio has fallen even faster. The reasons for this trend are obvious to anyone with an ounce of economic sense. As natural gas becomes more difficult to find and thus expensive to produce. if businessmen are unable to make a profit because of price controls.. they will only take a risk on the exploration for and production of that gas which is profitable. This is no nefarious scheme. but simply the free market system at work. Those politicians who attribute evil intentions to the businessmen might do well to contemplate their own purpose. Business. unlike government. cannot operate as a leech on society. It must produce a profit or it will perish. Private business has no printing machine to paper over its losses. The facts are clear: In 1961 it cost $17.60 per foot to drill for natural gas. today it costs $34.11. Because of inflation and because wells must go deeper to get to oil and gas. and because they make fewer strikes. the result has been that completed costs of a well have skyrocketed. In 1971. a well cost $116.000. 3 years later it cost $189.000. Contrast the shortage of controlledprice interstate gas with the supply of marketpriced intrastate gas. The Carter emergency program is based on this undeniable economic fact: If a profit is possible. producers will search for gas. Opponents of adequate gas supply have built up several strawmen which they insist require governmental control of the market. The first argument made is that the consumer must be protected from the increased costs which result from a decontrol of natural gas prices. However. studies conducted by the GAO and the American Enterprise Institute conclude that an initial price increase to the consumer is probable. But deregulation offers the only hope for longrun sufficiency and ultimately only a $30 per year difference in the total gas bill for the homeowner. The alternative is to spend an extra $30 to heat your home or save the money and freeze while temporarily unemployed. Certainly the policy this Congress has continued by its votes has carefully avoided all reference to fact. And it has caused some rather strange and to me inexplicable arrangements. For example. last year while natural gas sold interstate in the United States was held to 52 cents per 1.000 cubic feet. people in the northern tier States paid over $1 per 1.000 cubic feet for Canadian gas in order to retain adequate supplies. The eastern seaboard has solved its problem by increasing its imports of even higher priced Middle East liquefied natural gas. It seems less than prudent to increase our dependency on foreign energy sources because some politician needs a soapbox. Yes. it is a difficult decision to make but the tradeoff is clear. Prices for natural gas may increase after decontrol. But the alternative is loss of ones job. business. schooling and perhaps even the heat in ones home. And millions will continue to suffer. The FPC has done everything within its power to alleviate the crisis caused by Congress. Last summer they raised the price of interstate natural gas to $1.42 per 1.000 cubic feet. Instantly the nogrowth. nojobs bleeding hearts did their part to help bring about the present crisis and took the FPC to court. As the situation stands at the moment. interstate gas can be sold at $1.42. but if someday in the future the court decides it does not approve of this the gas producers will have to refund the money paid for the higher priced gas. Obviously no one will take a risk under those conditions. As this recordcold winter progressed. the FPC removed the $1.42 control price and allowed 60day emergency purchases at higher prices. But they have come to the end of their legal rope. and other emergency measures are needed. President Carters program supposedly is to provide for these. It is necessary that some emergency action be taken to alleviate the immediate suffering. But let us not stop there. Hearings have been held on this question in the past three Congresses. We must now admit that those who came here to warn us of a possible crisis have been proven right. It would behoove this body to put away its political prejudices and do what is right for the Nation. The solution to this problem is deregulation of prices. With the severe drain on natural gas reserves due to the vastly expanded use of gas during this freeze. next years crisis will be worse than this years if prices are not decontrolled. If natural gas producers are to take the costly risks of the search for additional gas. they must be certain that the gas they find can be sold at a market price. Only natural gas deregulation in the form of the KruegerBroyhill bill can provide such assurances and can thus provide a longrange solution to the problem. Mr. Speaker. let us provide for the emergency of the moment. let us encourage conservation. but more importantly let us take the first step toward a rational national energy policy. It is about time.\n',severe winter weather bring natural economic disaster problem such frozen put waterman district work natural_disaster avoid save providence other critical problem shortage natural_gas natural_disaster manmade problem result government policy result poor judgment small_businessman force close million worker force job school closing due shortage natural_gas cause mandate price structure legislative body refuse decontrol several time last year family begin live saving government policy force factory shutdown small_businessman shut shop home leave heat difficult understand happen responsible policy put people work good people party try end control policy bring crisis process help formulate rational energy policy nation time good people stop legislative parliamentary act favor control expense longrange policy human liberty today face prospect ignore solution energy crisis paste_bandaid wound pray warm_weather abdicate_responsibility let examine problem heal_wound provide longrange policy save pain natural_gas crisis winter suggest emergency measure reallocate shortage report hold true increase more percent natural_gas available interstate_pipeline grant necessary new administration take high profile early crisis addition help administration cope problem create dedicate permanent solution problem year week choose political_opportunism energy policy pass amendment vote continue pursuit natural_gas shortage fact put last year wrongheade policy reach fruition crisis proportion laureate explain policy work economist know much know thing produce shortage surplus want produce shortage product government fix enforce legal maximum price product less price prevail bit economic illiteracy call natural_gas regulation confirm determine control price natural_gas legal reaffirm interstate price regulation uphold expert quick predict future such rigid control own staff issue report warn nationwide basis ratio natural_gas reserve production stand supply twothird midfiftie order agency regulate natural_gas decline end reserve production ratio fall reason trend obvious ounce economic sense natural_gas become difficult find expensive produce businessman unable make profit price control take risk exploration production gas profitable nefarious_scheme free market system work politician attribute evil intention businessman contemplate own purpose business government operate leech society produce profit perish private business printing machine paper loss fact clear cost foot drill natural_gas today cost inflation well go get oil_gas make few strike result complete cost well skyrocket well cost year cost contrast shortage controlledprice interstate gas supply marketpriced intrastate gas emergency program base undeniable economic fact profit possible producer search gas opponent adequate gas supply build several strawman insist require governmental control market first argument make consumer protect increase cost result decontrol natural_gas price study conduct conclude initial price increase consumer probable deregulation offer only hope sufficiency year difference total gas bill homeowner alternative spend extra heat home save money freeze unemployed policy continue vote avoid reference fact cause strange_inexplicable arrangement example last year natural_gas sell interstate hold cent cubic_foot people northern_tier pay cubic_foot canadian gas order retain adequate supply eastern solve problem increase import high price liquefy_natural gas seem less prudent increase dependency foreign energy source politician need soapbox difficult decision make tradeoff clear price natural_gas increase decontrol alternative loss one job business schooling heat one million continue suffer do power alleviate crisis cause last summer raise price interstate natural_gas cubic_foot nogrowth nojob bleed_heart part help bring present crisis take court situation stand moment interstate gas sell future court decide approve gas producer refund money pay high price gas one take risk condition recordcold winter progress remove control price allow 60day emergency purchase high price come end legal rope other emergency measure need program provide necessary emergency action take alleviate immediate suffering let stop hearing hold question past admit come warn possible crisis prove right behoove body put political prejudice right nation solution problem deregulation price severe drain natural_gas reserve expand use gas freeze next year crisis bad year price decontrol natural_gas producer take costly risk search additional gas certain gas find sell market price natural_gas deregulation form bill provide such assurance provide longrange solution problem let provide emergency moment let encourage conservation let take first step rational national energy policy time.\n,95.0,bound,1,0
850196320,S,19580421,204,Mr. GOLDWATER,Unknown,GOLDWATER,Unknown,M,18842,18899,04211958.txt,2336,42,85106051,GOLDWATER,BARRY,S,AZ,M,R,,voting,Mr. President. the encouraging thing in this is that from these young future leaders of American agriculture has come a dellnite and conclusive stand against the idea that American agriculture must forever rest upon the Federal Government for its existence. Here are men who are making money in agriculture. and who know that under the free operation of the law of supply and demand farmers can best prosper in the long run. ExHIsrr No. 1 David E. West. age 29. of Dothan. Ala.. Henry N. Gettinger. 34. College. Alaska. John A. Currie. 33. Tacna. Ariz.. Lester R. Banfield. 28. McGehee. Ark.. Cyrille 0. Faure. 35. Porterville. Calif.. Jack Bain. 33. Fort Morgan. Colo.. Thomas J. Lachance. 34. Somersvlle. Conn.. Joseph Penuel. 34. Milford. Del.. Felix 0. Bullard. 32. Monticello. Fla.. John C. Wilkes. 34. Lyons. Ga.. Benjamin T. Kodama. 33. Honolulu. Hawaii. John B. Gellings. 30. Idaho Falls. Idaho. Arthur J. Cording. 34. Galena. Ill.. William W. Erwin. 32. Bourbon. Ind.. Eugene Woodcock. 30. Tripoli. Iowa. Lyle F. Morris. 32. Ulysses. Kans.. Billy W. Hurt. 27. Scottsville. Ky.. James E. Larche. 35. West Monroe. La.. William Folsom. 31. Cambridge. Maine. George C. Fry. 32. Derwood. Md.. Antonio J. Malnati. 28. Ashley Falls. Mass.. Tom Greiner. 30. Hart. Mich.. Theodore Wachter. 34. St. Paul. Minn.. Jack W. Lilley. 34. Clinton. Miss.. James H. Veltrop. 32. Jefferson City. Mo.. Robert C. Cunningham. 32. Hysham. Mont.. Wayne Nielsen. 32. Lincoln. Nebr.. Aubrey W. Barrett. 29. Keene. N. H.. Frank Demarest. 23. Lafayette. N. J.. Raymond L. Davis. 29. Hobbs. N. Mex.. Bernard W. Potter. 35. Truxton. N. Y.. Charles A. Forbes. 32. Stokes. N. C.. Vincent Rettig. 35. Alexander. N. Dak.. Ralph F. Brause. 32. Sulphur Springs. Ohio. J. Jene Mungle. 35. Atoka. Okla.. Charles F. Dietz. 33. Canby. Oreg.. Lewis F. Dietz. 35. Schuylkill Haven. Penn.. Harold W. Browning. Jr.. 33. Matunuck. R. I.. Ralph E. Sutherland. Jr.. 35. Anderson. S. C.. Jack E. Hansen. 30. Garden City. S. Dak.. Elmo Smith. 24. Greenback. Tenn.. Johnnie E. Stefka. 27. Caldwell. Tex.. Marion J. Sorensen. 33. Spanish Fork. Utah. Richard A. Moore. 35. Springfield. Vt.. Carl H. Barnhart. 28. Rockymount. Va.. Melvin T. Camp. 32. Lacross. Wash.. W. Glenn Welsh. 32. Martinsburg. W. Va.. Harold C. Gerbing. 35. Sheboygan. Wis.. Thomas H. Page. 35. Laramie. Wyo.\n',encouraging thing young future leader american agriculture come dellnite conclusive stand idea american agriculture rest existence man make money agriculture know free operation law supply demand farmer prosper long run no age faure lyon ulysse kan keene hobb stoke greenback rockymount lacross,85.0,bound,1,0
820205511,H,19520501,1221,Mr. WHITTEN,Unknown,WHITTEN,Unknown,M,27239,27273,05011952.txt,1201,67,82110890,WHITTEN,JAMIE,H,MS,M,D,2.0,voting,Mr. Chairman. I have always felt that this was not the best approach to try to control the Government. The administration of the Department of Agriculture. as I see it. is for the purpose of service to the people. To cut the number of workers but still leave them where they can spend the money I think is not good economy. You cannot continue to reduce the number of employees and then let them spend the money on travel or something else where you do not get anything for the tax dollar. What the limit is as to how far you can reduce I do not know. It has been pointed out there are duplication in the services. These are fixed by law. and you have to follow that law. The cure is in the legislative committees and the Congress in passing different legislation. In 1941 the actual number of employees on the rolls of the Department of Agriculture was 108.000 people. In December 1951 the number was 65.000. Since 1941 we have reduced from 108.000 to 65.000. Last year we had 64.668. In the bill this year we have reduced that to 62.568. This amendment would cut that some more. Somewhere along the line there is a limit. Other departments have been cut. and they should be. they are 360 percent up.\n',feel good approach try control administration see purpose service people cut number worker leave spend money think good economy continue reduce number employee let spend money travel get tax dollar limit reduce know point duplication service fix law follow law cure legislative committee pass different legislation actual number employee roll people number reduce last year bill year reduce amendment cut line limit other department cut percent up.\n,82.0,bound,0,1
